contract_number;client_id;phone_id;color_id;merchant_id;price;date_purch;qu_inst;inst
34;64340;1204861;9;4;16197;06.03.2018;12;1350
35;70845;1204848;9;4;12884;06.03.2018;6;2148
36;51933;1204842;18;4;20380;06.03.2018;12;1699
37;44893;1505090;23;4;26185;10.03.2018;6;4365
38;99881;1505153;18;4;28822;10.03.2018;12;2402
39;11294;1431037;14;4;18180;11.03.2018;12;1515
40;100242;1431817;12;4;20587;13.03.2018;12;1716
41;52462;1204861;9;4;16144;18.03.2018;12;1346
42;63185;1503628;20;4;19107;19.03.2018;6;3185
43;42891;1503628;14;4;19271;25.03.2018;12;1606
44;101442;1431820;7;4;22959;27.03.2018;6;3827
45;64053;1204848;23;4;12590;28.03.2018;12;1050
46;81089;1505484;18;4;29886;31.03.2018;6;4981
47;97316;1204848;12;4;12656;01.04.2018;6;2110
48;19637;1204676;12;4;9293;01.04.2018;12;775
49;61657;1204861;23;4;16365;12.04.2018;12;1364
50;8203;1503628;20;4;19333;13.04.2018;12;1612
51;25735;1431820;20;4;22552;17.04.2018;12;1880
52;45577;1431037;2;4;18233;17.04.2018;6;3039
53;85889;1503628;23;4;19414;17.04.2018;12;1618
54;67255;1204848;18;4;12932;18.04.2018;12;1078
55;26228;1204861;18;4;16211;19.04.2018;6;2702
56;70372;1660392;18;4;15301;24.04.2018;12;1276
57;87956;1503708;23;4;20399;28.04.2018;6;3400
58;102471;1503628;14;4;19430;29.04.2018;6;3239
59;50554;1204685;18;4;14248;01.05.2018;6;2375
60;48713;1431815;18;4;28438;02.05.2018;6;4740
61;40607;1503708;12;4;20620;03.05.2018;6;3437
62;55461;1503708;23;4;20465;08.05.2018;12;1706
63;40074;1503763;20;4;25450;09.05.2018;12;2121
64;109839;1204848;12;4;12950;11.05.2018;6;2159
65;105932;1204861;12;4;16516;16.05.2018;12;1377
66;26334;1505153;18;4;28723;17.05.2018;12;2394
67;73378;1431817;20;4;20190;20.05.2018;12;1683
68;70720;1431037;23;4;18419;21.05.2018;6;3070
69;72114;1660392;19;4;14950;21.05.2018;12;1246
70;8849;1431036;18;4;20887;22.05.2018;6;3482
71;29315;1431811;9;4;26781;24.05.2018;12;2232
72;34064;1204848;9;4;12788;28.05.2018;6;2132
73;17754;1503708;12;4;20363;30.05.2018;12;1697
74;57108;1431805;19;4;24910;31.05.2018;12;2076
75;93748;1503708;20;4;20671;31.05.2018;6;3446
76;69672;1431815;18;4;28250;04.06.2018;12;2355
77;100413;1431820;23;4;22710;07.06.2018;12;1893
78;6954;1431820;7;4;22678;07.06.2018;12;1890
79;43439;1431805;9;4;24982;09.06.2018;12;2082
80;69432;1431037;14;4;18117;13.06.2018;12;1510
81;67248;1503628;20;4;19276;18.06.2018;6;3213
82;37537;1431815;9;4;28283;22.06.2018;12;2357
83;63734;1431037;23;4;18417;25.06.2018;6;3070
84;23315;1204676;18;4;9164;26.06.2018;6;1528
85;49799;1431815;23;4;28591;29.06.2018;6;4766
86;15067;1503628;7;4;19216;04.07.2018;6;3203
87;79651;1505484;9;4;29674;04.07.2018;12;2473
88;46489;1503708;14;4;20542;08.07.2018;6;3424
89;97000;1431037;20;4;18189;09.07.2018;6;3032
90;112248;1431037;20;4;18354;13.07.2018;12;1530
91;25494;1503708;20;4;20581;15.07.2018;12;1716
92;15137;1431805;9;4;24904;16.07.2018;6;4151
93;61762;1503708;20;4;20412;19.07.2018;12;1701
94;5833;1431038;23;4;24674;24.07.2018;12;2057
95;71469;1204848;23;4;12891;26.07.2018;6;2149
96;55129;1503628;14;4;19035;28.07.2018;6;3173
97;86696;1505090;9;4;26540;01.08.2018;6;4424
98;44827;1431807;18;4;27721;02.08.2018;6;4621
99;40569;1503628;7;4;19316;04.08.2018;12;1610
100;36101;1431817;2;4;20275;05.08.2018;12;1690
101;110925;1505090;18;4;26510;05.08.2018;6;4419
102;112135;1431807;23;4;27616;07.08.2018;12;2302
103;108539;1503628;12;4;19401;10.08.2018;12;1617
104;19751;1660392;19;4;14985;11.08.2018;6;2498
105;29360;1431036;23;4;20733;13.08.2018;12;1728
106;6707;1505484;23;4;29745;14.08.2018;12;2479
107;66985;1505484;9;4;29928;14.08.2018;12;2494
108;37924;1431037;14;4;18312;16.08.2018;6;3052
109;60047;1431036;23;4;20785;17.08.2018;6;3465
110;69039;1204848;18;4;12552;20.08.2018;6;2092
111;100576;1204848;9;4;12600;22.08.2018;6;2100
112;2804;1431038;9;4;24406;25.08.2018;12;2034
113;112382;1204848;18;4;12967;30.08.2018;6;2162
114;105302;1204861;12;4;16342;30.08.2018;6;2724
115;90216;1431807;23;4;27520;31.08.2018;12;2294
116;96651;1660470;18;4;18547;08.09.2018;6;3092
117;83302;1503763;2;4;25745;10.09.2018;12;2146
118;101722;1431815;23;4;28367;11.09.2018;12;2364
119;102628;1204848;23;4;12671;13.09.2018;12;1056
120;8351;1503628;12;4;19126;15.09.2018;6;3188
121;7010;1505090;18;4;26210;16.09.2018;6;4369
122;29521;1204685;18;4;14061;16.09.2018;12;1172
123;37297;1204848;9;4;12701;17.09.2018;12;1059
124;23196;1204848;23;4;12710;17.09.2018;12;1060
125;76254;1431807;9;4;27436;18.09.2018;6;4573
126;22928;1660392;18;4;15283;19.09.2018;12;1274
127;17762;1503763;14;4;25562;24.09.2018;12;2131
128;73917;1431820;14;4;22765;24.09.2018;12;1898
129;86136;1505153;9;4;28930;25.09.2018;6;4822
130;74669;1431820;7;4;22879;29.09.2018;6;3814
131;102902;1660392;23;4;14946;30.09.2018;6;2491
132;100650;1503763;14;4;25492;30.09.2018;6;4249
133;51939;1505153;23;4;28768;01.10.2018;6;4795
134;70738;1204676;9;4;9397;03.10.2018;6;1567
135;50232;1505153;23;4;28775;04.10.2018;12;2398
136;4071;1431817;2;4;20511;04.10.2018;6;3419
137;45921;1503628;14;4;19253;08.10.2018;6;3209
138;38579;1431811;23;4;26693;10.10.2018;12;2225
139;59755;1431037;12;4;18166;10.10.2018;6;3028
140;11368;1503708;12;4;20272;12.10.2018;12;1690
141;83040;1503763;2;4;25727;17.10.2018;6;4288
142;110922;1503708;12;4;20341;17.10.2018;6;3391
143;11882;1431820;2;4;22744;20.10.2018;12;1896
144;10653;1660392;18;4;14922;21.10.2018;12;1244
145;32702;1505153;18;4;28723;21.10.2018;12;2394
146;9649;1204861;18;4;16392;24.10.2018;12;1366
147;72326;1503763;12;4;25664;24.10.2018;12;2139
148;48443;1204861;23;4;16213;30.10.2018;6;2703
149;84193;1431817;20;4;20547;04.11.2018;6;3425
150;24003;1505153;9;4;28754;05.11.2018;12;2397
151;84449;1431811;23;4;26911;09.11.2018;6;4486
152;11197;1503708;20;4;20490;12.11.2018;12;1708
153;100665;1505153;23;4;28758;14.11.2018;12;2397
154;91018;1503628;12;4;19293;15.11.2018;12;1608
155;8019;1660392;18;4;15171;15.11.2018;6;2529
156;86553;1204676;18;4;9343;18.11.2018;12;779
157;76653;1204677;23;4;18248;19.11.2018;12;1521
158;13235;1503763;14;4;25533;19.11.2018;6;4256
159;37787;1503628;23;4;19232;19.11.2018;6;3206
160;25508;1204848;23;4;12742;24.11.2018;12;1062
161;90626;1204848;12;4;12814;29.11.2018;12;1068
162;21598;1505090;23;4;26223;04.12.2018;12;2186
163;16240;1505484;18;4;29540;04.12.2018;12;2462
164;91751;1505153;9;4;28773;06.12.2018;12;2398
165;108637;1431037;14;4;18464;06.12.2018;12;1539
166;88607;1503628;2;4;19048;07.12.2018;12;1588
167;113833;1204842;18;4;20359;08.12.2018;6;3394
168;94024;1204676;18;4;9432;18.12.2018;6;1572
169;52749;1204861;23;4;16270;19.12.2018;12;1356
170;108648;1204848;18;4;12878;23.12.2018;6;2147
171;47458;1660470;18;4;18431;25.12.2018;6;3072
172;94257;1204861;18;4;16269;25.12.2018;12;1356
173;103719;1431807;9;4;27602;02.01.2019;12;2301
174;63295;1503628;14;4;19356;02.01.2019;12;1613
175;102058;1431820;12;4;22759;03.01.2019;12;1897
176;82658;1431820;2;4;22572;03.01.2019;6;3762
177;15996;1204677;23;4;18262;03.01.2019;6;3044
178;17235;1431805;9;4;24845;04.01.2019;6;4141
179;96424;1204676;18;4;9301;06.01.2019;6;1551
180;56340;1431037;20;4;18391;07.01.2019;6;3066
181;86119;1431820;14;4;22840;08.01.2019;6;3807
182;96295;1431805;23;4;25135;11.01.2019;12;2095
183;2814;1660392;23;4;15228;11.01.2019;12;1269
184;23878;1431817;14;4;20211;13.01.2019;6;3369
185;102332;1505153;9;4;28626;17.01.2019;12;2386
186;61989;1431820;7;4;22847;18.01.2019;12;1904
187;71763;1503628;20;4;19383;24.01.2019;6;3231
188;88881;1505090;9;4;26369;24.01.2019;12;2198
189;5583;1204685;23;4;14166;27.01.2019;12;1181
190;29483;1204685;18;4;14169;29.01.2019;6;2362
191;59508;1503708;14;4;20402;30.01.2019;12;1701
192;63875;1503763;12;4;25689;31.01.2019;12;2141
193;80296;1204848;12;4;12890;31.01.2019;6;2149
194;61877;1660392;18;4;14883;01.02.2019;12;1241
195;66866;1204861;9;4;16488;06.02.2019;12;1374
196;65713;1204842;18;4;20012;07.02.2019;6;3336
197;96705;1431037;14;4;18230;07.02.2019;12;1520
198;62311;1431037;20;4;18171;08.02.2019;6;3029
199;66402;1505484;18;4;29824;11.02.2019;12;2486
200;89014;1505153;18;4;28700;11.02.2019;6;4784
201;3050;1431037;12;4;18247;11.02.2019;6;3042
202;49030;1204842;18;4;20106;12.02.2019;6;3351
203;31296;1431820;14;4;22650;16.02.2019;6;3775
204;10277;1431038;18;4;24672;24.02.2019;6;4112
205;93797;1431817;14;4;20425;25.02.2019;12;1703
206;74634;1503763;7;4;25500;25.02.2019;6;4250
207;83983;1503628;12;4;19317;26.02.2019;6;3220
208;68003;1505484;9;4;29586;27.02.2019;12;2466
209;66321;1431037;2;4;18098;28.02.2019;12;1509
210;91919;1204676;18;4;9436;04.03.2019;12;787
211;79069;1505484;18;4;29518;11.03.2019;12;2460
212;62384;1431036;23;4;20476;12.03.2019;12;1707
213;54902;1503628;14;4;19353;15.03.2019;6;3226
214;14819;1204848;23;4;12609;15.03.2019;12;1051
215;44675;1503763;23;4;25618;17.03.2019;6;4270
216;28064;1505090;18;4;26337;21.03.2019;6;4390
217;73819;1431805;9;4;24849;21.03.2019;12;2071
218;69328;1431038;9;4;24486;31.03.2019;12;2041
219;114833;1505484;18;4;29527;31.03.2019;6;4922
220;25911;1503763;7;4;25452;01.04.2019;12;2121
221;68752;1204676;12;4;9145;05.04.2019;12;763
222;35551;1431807;18;4;27472;08.04.2019;6;4579
223;83762;1431820;12;4;22564;12.04.2019;6;3761
224;61943;1431817;14;4;20445;14.04.2019;6;3408
225;57416;1505090;23;4;26138;16.04.2019;6;4357
226;34680;1431037;2;4;18252;16.04.2019;12;1521
227;106273;1204842;23;4;20133;18.04.2019;12;1678
228;107667;1431805;23;4;25227;21.04.2019;6;4205
229;97537;1505090;18;4;26506;22.04.2019;12;2209
230;78175;1431037;14;4;18450;24.04.2019;12;1538
231;11213;1660392;23;4;15112;25.04.2019;12;1260
232;20808;1503708;7;4;20274;26.04.2019;6;3379
233;98101;1431037;20;4;18381;30.04.2019;6;3064
234;81619;1503763;2;4;25799;01.05.2019;12;2150
235;29925;1431820;12;4;22634;03.05.2019;12;1887
236;26369;1204676;12;4;9426;05.05.2019;6;1571
237;25630;1503708;2;4;20542;08.05.2019;12;1712
238;32307;1505484;23;4;29896;08.05.2019;6;4983
239;66065;1204676;12;4;9240;08.05.2019;6;1540
240;110438;1431038;23;4;24392;08.05.2019;6;4066
241;22469;1204861;9;4;16148;13.05.2019;12;1346
242;50250;1204861;9;4;16205;15.05.2019;12;1351
243;54436;1204848;18;4;12805;17.05.2019;6;2135
244;3524;1503708;2;4;20430;17.05.2019;12;1703
245;14329;1431817;2;4;20524;23.05.2019;6;3421
246;111615;1503628;2;4;19207;31.05.2019;12;1601
247;44775;1431820;2;4;22743;01.06.2019;6;3791
248;76836;1503708;23;4;20265;01.06.2019;12;1689
249;30412;1204861;18;4;16445;05.06.2019;6;2741
250;30389;1503628;14;4;19377;08.06.2019;6;3230
251;5741;1431820;2;4;22644;11.06.2019;12;1887
252;83411;1431037;23;4;18496;12.06.2019;12;1542
253;11061;1431036;18;4;20920;16.06.2019;6;3487
254;45285;1503628;23;4;19261;16.06.2019;6;3211
255;52204;1503708;2;4;20257;16.06.2019;6;3377
256;40286;1503708;7;4;20482;17.06.2019;6;3414
257;2630;1431815;23;4;28475;23.06.2019;12;2373
258;20647;1431036;23;4;20533;25.06.2019;12;1712
259;59695;1204677;18;4;17957;30.06.2019;12;1497
260;104169;1503628;7;4;19264;02.07.2019;6;3211
261;25979;1431820;14;4;22750;08.07.2019;6;3792
262;85109;1503628;7;4;19194;10.07.2019;6;3199
263;105199;1431820;12;4;22842;13.07.2019;6;3807
264;58259;1204676;23;4;9250;13.07.2019;12;771
265;10427;1431811;23;4;26670;16.07.2019;6;4445
266;72496;1505153;9;4;28617;18.07.2019;6;4770
267;50099;1204685;23;4;14101;19.07.2019;6;2351
268;59001;1431817;2;4;20300;20.07.2019;6;3384
269;44275;1204685;9;4;14249;21.07.2019;12;1188
270;64148;1431817;7;4;20174;26.07.2019;6;3363
271;37960;1204676;9;4;9557;27.07.2019;6;1593
272;18061;1204676;12;4;9465;30.07.2019;12;789
273;35093;1204676;12;4;9293;02.08.2019;12;775
274;58854;1431820;23;4;22554;07.08.2019;12;1880
275;18844;1431817;7;4;20387;08.08.2019;12;1699
276;34179;1431805;19;4;25285;10.08.2019;12;2108
277;96610;1204676;9;4;9547;11.08.2019;12;796
278;48395;1503708;20;4;20418;15.08.2019;6;3403
279;83566;1431037;23;4;18455;17.08.2019;12;1538
280;22685;1503628;2;4;19068;23.08.2019;12;1589
281;78298;1431815;18;4;28376;24.08.2019;12;2365
282;1312;1431811;18;4;27000;28.08.2019;12;2250
283;114210;1431037;7;4;18404;28.08.2019;6;3068
284;52245;1204685;9;4;14042;05.09.2019;6;2341
285;60148;1204848;12;4;12687;06.09.2019;12;1058
286;6197;1505090;9;4;26229;12.09.2019;6;4372
287;85940;1431820;12;4;22554;13.09.2019;12;1880
288;1983;1503708;23;4;20599;13.09.2019;12;1717
289;109507;1431807;9;4;27772;18.09.2019;6;4629
290;55111;1431820;2;4;22937;18.09.2019;12;1912
291;23795;1431038;9;4;24714;18.09.2019;6;4119
292;16507;1505153;9;4;28951;21.09.2019;6;4826
293;115079;1431817;12;4;20266;28.09.2019;6;3378
294;8374;1503708;7;4;20542;01.10.2019;12;1712
295;109390;1204848;18;4;12748;02.10.2019;12;1063
296;111488;1503763;2;4;25658;03.10.2019;12;2139
297;30030;1431811;9;4;26757;03.10.2019;12;2230
298;54719;1204685;9;4;13852;04.10.2019;12;1155
299;14755;1204848;12;4;12834;06.10.2019;6;2139
300;16385;1660392;18;4;14982;11.10.2019;12;1249
301;83861;1505090;9;4;26504;12.10.2019;6;4418
302;25698;1431038;18;4;24591;15.10.2019;6;4099
303;22645;1431038;9;4;24504;15.10.2019;12;2042
304;9471;1204676;9;4;9355;18.10.2019;6;1560
305;10871;1431036;18;4;20509;19.10.2019;6;3419
306;4314;1503763;20;4;25692;22.10.2019;12;2141
307;76082;1431811;18;4;26836;22.10.2019;6;4473
308;51447;1505484;23;4;29778;23.10.2019;12;2482
309;87636;1660470;19;4;18298;27.10.2019;6;3050
310;49893;1505090;9;4;26177;28.10.2019;6;4363
311;17992;1505484;18;4;29545;30.10.2019;12;2463
312;72442;1431037;14;4;18168;02.11.2019;6;3028
313;25830;1431036;9;4;20795;03.11.2019;12;1733
314;77920;1431036;23;4;20726;06.11.2019;12;1728
315;82610;1503628;7;4;19444;08.11.2019;6;3241
316;25412;1204677;18;4;17848;09.11.2019;6;2975
317;88537;1503708;23;4;20690;10.11.2019;6;3449
318;95885;1204842;18;4;20171;10.11.2019;12;1681
319;80701;1204848;18;4;12898;14.11.2019;6;2150
320;59245;1503763;2;4;25475;17.11.2019;12;2123
321;49187;1204861;9;4;16487;17.11.2019;12;1374
322;40884;1503628;12;4;19218;18.11.2019;6;3203
323;21723;1503708;20;4;20474;21.11.2019;6;3413
324;25357;1660470;19;4;18291;23.11.2019;12;1525
325;7015;1431820;2;4;22834;25.11.2019;12;1903
326;93937;1431037;14;4;18504;27.11.2019;6;3084
327;49428;1204848;18;4;12548;01.12.2019;12;1046
328;1377;1204861;23;4;16242;02.12.2019;6;2707
329;111626;1505090;9;4;26251;07.12.2019;6;4376
330;10554;1660470;9;4;18543;09.12.2019;12;1546
331;15476;1431820;23;4;22994;09.12.2019;6;3833
332;12047;1660392;9;4;15192;10.12.2019;6;2532
333;7117;1503628;2;4;19237;11.12.2019;6;3207
334;113805;1204676;9;4;9346;24.12.2019;6;1558
335;96182;1503763;12;4;25520;29.12.2019;6;4254
336;57539;1431036;23;4;20658;31.12.2019;12;1722
1;42967;916472;12;5;8504;10.01.2018;12;709
2;80249;916472;9;5;8758;22.02.2018;6;1460
3;107151;453978;19;5;3968;07.03.2018;6;662
4;4927;453978;19;5;3778;08.03.2018;6;630
5;30401;644294;18;5;4641;12.04.2018;6;774
6;50676;453978;19;5;3926;22.05.2018;6;655
7;86945;644294;18;5;4476;11.07.2018;12;373
8;96778;916472;12;5;8616;14.07.2018;6;1436
9;103529;644294;17;5;4603;05.08.2018;6;768
10;93145;644294;19;5;4437;11.09.2018;12;370
11;50210;916472;18;5;8346;12.09.2018;6;1391
12;49059;916472;18;5;8735;13.09.2018;6;1456
13;63676;453978;18;5;3636;25.09.2018;6;606
14;114043;644294;17;5;4628;03.10.2018;12;386
15;54523;644294;19;5;4275;04.10.2018;6;713
16;47078;916472;12;5;8374;17.11.2018;6;1396
17;101798;916472;9;5;8696;19.11.2018;6;1450
18;61497;453978;19;5;3855;26.11.2018;12;322
19;74705;644294;19;5;4677;01.12.2018;6;780
20;15824;644294;19;5;4337;15.12.2018;12;362
21;30303;916472;12;5;8567;16.12.2018;12;714
22;79296;916472;18;5;8628;16.12.2018;12;719
23;80043;644294;19;5;4683;17.12.2018;6;781
24;92756;644294;19;5;4490;20.12.2018;6;749
25;4847;916472;23;5;8669;14.01.2019;12;723
26;45125;644294;18;5;4443;22.01.2019;6;741
27;91584;916472;23;5;8477;07.02.2019;6;1413
28;30941;453978;19;5;4057;03.03.2019;6;677
29;4022;916472;18;5;8443;16.04.2019;12;704
30;35100;916472;23;5;8671;14.05.2019;6;1446
31;47882;916472;17;5;8718;06.06.2019;12;727
32;63306;453978;19;5;3692;07.06.2019;12;308
33;38585;644294;17;5;4273;19.06.2019;6;713
34;29306;644294;18;5;4367;01.07.2019;12;364
35;50343;453978;19;5;3944;04.07.2019;6;658
36;18431;916472;17;5;8637;24.07.2019;12;720
37;23332;916472;17;5;8743;30.08.2019;12;729
38;53422;916472;23;5;8648;02.09.2019;6;1442
39;31787;916472;12;5;8516;28.09.2019;12;710
40;76388;916472;18;5;8338;08.10.2019;12;695
41;58230;453978;9;5;3634;17.10.2019;6;606
42;62707;644294;18;5;4328;26.10.2019;12;361
43;37606;453978;19;5;3625;29.10.2019;6;605
44;38356;644294;19;5;4566;08.12.2019;6;761
45;61661;453978;18;5;3666;19.12.2019;6;611
1;109544;778924;9;6;4899;02.01.2018;12;409
2;83188;778924;18;6;4570;12.01.2018;12;381
3;51819;453999;19;6;9748;12.01.2018;6;1625
4;93848;453978;18;6;3860;14.01.2018;6;644
5;82342;453984;19;6;4995;16.01.2018;12;417
6;41544;453996;18;6;8438;19.01.2018;6;1407
7;93120;778924;9;6;4720;21.01.2018;6;787
8;1494;778924;9;6;4963;26.01.2018;6;828
9;80328;311546;19;6;4146;28.01.2018;12;346
10;26128;453984;9;6;4978;31.01.2018;12;415
11;82665;453978;9;6;3758;03.02.2018;12;314
12;32772;453986;9;6;6405;04.02.2018;12;534
13;4829;916498;12;6;9405;05.02.2018;12;784
14;37142;311545;9;6;4013;07.02.2018;12;335
15;10164;644355;19;6;6007;09.02.2018;6;1002
16;113994;453996;9;6;8431;12.02.2018;12;703
17;97461;453986;9;6;6395;13.02.2018;6;1066
18;19345;311531;18;6;3169;17.02.2018;6;529
19;29775;644387;19;6;8490;17.02.2018;12;708
20;33926;644371;9;6;8138;22.02.2018;12;679
21;76913;778924;9;6;4863;23.02.2018;12;406
22;52269;916498;18;6;9137;26.02.2018;12;762
23;70226;1077992;18;6;4503;01.03.2018;12;376
24;98769;937058;18;6;8355;03.03.2018;12;697
25;46396;453985;9;6;6243;03.03.2018;12;521
26;93826;453985;18;6;6315;06.03.2018;6;1053
27;36833;778938;17;6;5682;15.03.2018;6;947
28;86291;453986;19;6;6385;18.03.2018;6;1065
29;30945;937058;19;6;8493;22.03.2018;6;1416
30;29321;644355;18;6;6074;24.03.2018;12;507
31;18934;937058;18;6;8646;26.03.2018;6;1441
32;20746;1075089;9;6;4711;26.03.2018;6;786
33;106937;453996;19;6;8450;28.03.2018;6;1409
34;66515;453999;18;6;9638;30.03.2018;12;804
35;14209;937058;18;6;8360;03.04.2018;6;1394
36;110635;453984;19;6;5034;10.04.2018;12;420
37;114885;644371;9;6;8017;11.04.2018;12;669
38;89161;778924;9;6;4564;12.04.2018;12;381
39;15522;1075089;17;6;5017;17.04.2018;6;837
40;112952;937058;17;6;8411;21.04.2018;12;701
41;102682;453996;18;6;8128;22.04.2018;6;1355
42;54539;453978;19;6;3891;25.04.2018;6;649
43;16239;937058;17;6;8484;27.04.2018;6;1414
44;73684;311546;9;6;4196;27.04.2018;6;700
45;8225;916498;17;6;9175;29.04.2018;6;1530
46;48458;644355;18;6;6160;30.04.2018;12;514
47;19497;644355;18;6;6127;01.05.2018;12;511
48;65579;453985;18;6;6100;01.05.2018;6;1017
49;97663;453996;19;6;8298;02.05.2018;6;1383
50;47325;453986;19;6;6210;03.05.2018;12;518
51;109204;453996;18;6;8338;05.05.2018;12;695
52;37392;453984;9;6;4665;10.05.2018;6;778
53;21127;778924;9;6;4560;16.05.2018;6;760
54;73807;644387;17;6;8447;16.05.2018;12;704
55;77745;778924;19;6;4545;16.05.2018;12;379
56;75414;453996;9;6;8284;21.05.2018;12;691
57;17809;916498;9;6;9553;26.05.2018;6;1593
58;9542;311545;18;6;3823;06.06.2018;6;638
59;77728;778938;17;6;5786;07.06.2018;12;483
60;84573;778938;9;6;5706;07.06.2018;6;951
61;102529;916498;12;6;9459;15.06.2018;12;789
62;105516;778924;18;6;4524;21.06.2018;6;754
63;72185;453984;19;6;4775;24.06.2018;12;398
64;100984;916498;9;6;9227;30.06.2018;6;1538
65;15828;311545;19;6;3816;02.07.2018;12;318
66;57541;311546;19;6;4399;09.07.2018;12;367
67;64500;644387;18;6;8507;10.07.2018;12;709
68;1247;916498;12;6;9580;13.07.2018;12;799
69;97029;1075089;17;6;5072;18.07.2018;12;423
70;14583;778924;18;6;4912;18.07.2018;6;819
71;103202;937058;17;6;8508;23.07.2018;6;1418
72;22162;778924;19;6;4579;26.07.2018;12;382
73;46161;937058;9;6;8608;31.07.2018;6;1435
74;95104;1077992;18;6;4734;31.07.2018;6;789
75;32007;644355;17;6;6421;03.08.2018;6;1071
76;53492;453985;9;6;6342;05.08.2018;6;1057
77;23617;916498;23;6;9344;08.08.2018;12;779
78;30574;453985;9;6;6437;10.08.2018;6;1073
79;109205;453986;19;6;6410;22.08.2018;12;535
80;16747;644355;17;6;6103;29.08.2018;12;509
81;26485;916498;17;6;9356;31.08.2018;12;780
82;94622;778924;18;6;4839;01.09.2018;6;807
83;54378;644355;18;6;6299;02.09.2018;6;1050
84;20872;778924;18;6;4700;06.09.2018;12;392
85;15285;644371;19;6;7971;15.09.2018;6;1329
86;6328;311546;18;6;4541;15.09.2018;12;379
87;6994;311545;19;6;3913;17.09.2018;12;327
88;4770;937058;17;6;8725;21.09.2018;6;1455
89;55507;916498;9;6;9562;22.09.2018;12;797
90;108173;644371;9;6;8222;29.09.2018;6;1371
91;60528;311545;19;6;4061;06.10.2018;12;339
92;68721;916498;12;6;9229;09.10.2018;12;770
93;39375;453984;18;6;5047;10.10.2018;12;421
94;31663;644371;18;6;8071;12.10.2018;12;673
95;52237;1077992;18;6;4601;17.10.2018;12;384
96;54114;644371;9;6;8189;20.10.2018;12;683
97;96030;644371;17;6;8336;20.10.2018;6;1390
98;32139;916498;17;6;9480;04.11.2018;12;790
99;2144;453984;18;6;4623;05.11.2018;6;771
100;1952;1077992;9;6;4479;07.11.2018;6;747
101;28143;311545;9;6;3680;07.11.2018;6;614
102;6449;453978;19;6;3752;08.11.2018;12;313
103;23324;311545;18;6;3850;09.11.2018;12;321
104;26817;644387;17;6;8790;17.11.2018;6;1465
105;55083;311545;18;6;3967;25.11.2018;12;331
106;14560;1075089;9;6;5076;26.11.2018;12;423
107;62000;311545;9;6;3982;27.11.2018;6;664
108;109616;1075089;17;6;5048;27.11.2018;6;842
109;62035;644387;17;6;8726;13.12.2018;12;728
110;82636;644371;9;6;8342;13.12.2018;6;1391
111;86509;644387;19;6;8634;14.12.2018;6;1439
112;98816;644387;18;6;8685;14.12.2018;12;724
113;40197;453978;18;6;3768;16.12.2018;6;628
114;41925;916498;23;6;9485;19.12.2018;6;1581
115;40269;778924;19;6;4831;29.12.2018;6;806
116;56077;453996;9;6;8198;05.01.2019;12;684
117;88261;778924;17;6;4832;10.01.2019;12;403
118;23583;453984;19;6;4647;11.01.2019;6;775
119;54347;453986;19;6;6182;15.01.2019;6;1031
120;97437;778938;9;6;5706;16.01.2019;12;476
121;53723;453985;18;6;6204;21.01.2019;12;517
122;44223;453985;9;6;6284;21.01.2019;12;524
123;83144;644355;18;6;6269;29.01.2019;6;1045
124;73805;453986;9;6;6277;02.02.2019;12;524
125;19950;453985;9;6;6261;03.02.2019;6;1044
126;93940;778924;19;6;4846;10.02.2019;6;808
127;70912;937058;18;6;8672;11.02.2019;6;1446
128;111060;453996;9;6;8223;11.02.2019;12;686
129;96529;311531;19;6;3111;13.02.2019;6;519
